"Median earned income per commuter travelling less than 30 minutes"
"(Euro) by Electoral Division and Year"

" ","2016"
"004 Aughrim, Co. Galway",30702.0
"005 Ballinasloe Rural, Co. Galway",33236.0
"006 Ballymacward, Co. Galway",20150.0
"007 Clonfert, Co. Galway",27944.0
"008 Clontuskert, Co. Galway",25216.0
"009 Kellysgrove, Co. Galway",29994.0
"010 Kilconnell, Co. Galway",25226.0
"011 Killaan, Co. Galway",27576.0
"012 Killallaghtan, Co. Galway",28241.0
"013 Killoran, Co. Galway",23703.0
"014 Killure, Co. Galway",27228.0
"015 Kilmacshane, Co. Galway",28552.0
"016 Kiltormer, Co. Galway",26841.0
"017 Kylemore, Co. Galway",38574.0
"018 Laurencetown, Co. Galway",24271.0
"019 Lismanny, Co. Galway",34330.0
"020 Oatfield, Co. Galway",26780.0
"021 Ballynakill, Co. Galway",..
"022 Binn an Choire, Co. Galway",..
"023 Bunowen, Co. Galway",..
"024 Cleggan, Co. Galway",..
"025 Clifden, Co. Galway",21049.0
"026 Cushkillary, Co. Galway",..
"999 Derrycunlagh / Derrylea",22577.0
"029 Doonloughan, Co. Galway",..
"030 Errislannan, Co. Galway",..
"031 An Uillinn, Co. Galway",18334.0
"032 Inishbofin, Co. Galway",19646.0
"033 An Cnoc Buí, Co. Galway",22887.0
"034 Maíros, Co. Galway",18399.0
"035 Abhainn Ghabhla, Co. Galway",18241.0
"036 Rinvyle, Co. Galway",18335.0
"037 Cloch na Rón, Co. Galway",19479.0
"038 Sillerna, Co. Galway",..
"039 Scainimh, Co. Galway",18560.0
"040 Eanach Dhúin, Co. Galway",32397.0
"041 Aughrim, Co. Galway",33149.0
"042 Baile an Teampaill (Part Rural), Co. Galway",34196.0
"043 Ballynacourty, Co. Galway",32247.0
"044 Bearna (Part Rural), Co. Galway",40808.0
"045 Belleville, Co. Galway",28537.0
"046 An Carn Mór, Co. Galway",33898.0
"047 Ceathrú an Bhrúnaigh (Part Rural), Co. Galway",31310.0
"048 Baile Chláir, Co. Galway",33106.0
"049 Clarinbridge, Co. Galway",37580.0
"050 Deerpark, Co. Galway",31939.0
"051 Na Forbacha, Co. Galway",32151.0
"052 Galway Rural (Part Rural), Co. Galway",..
"053 Árainn, Co. Galway",..
"054 Cill Chuimin, Co. Galway",25788.0
"055 Cill Aithnín, Co. Galway",29375.0
"056 Leacach Beag, Co. Galway",36322.0
"057 Liscananaun, Co. Galway",31617.0
"058 Lisín an Bhealaigh, Co. Galway",34555.0
"059 Maigh Cuilinn, Co. Galway",34530.0
"060 Oranmore, Co. Galway",34465.0
"061 Sailearna, Co. Galway",26961.0
"062 Sliabh an Aonaigh, Co. Galway",32249.0
"063 An Spidéal, Co. Galway",26786.0
"064 Stradbally, Co. Galway",35108.0
"065 Tulaigh Mhic Aodháin, Co. Galway",33541.0
"066 Ballinastack, Co. Galway",25394.0
"067 Ballymoe, Co. Galway",27196.0
"068 Ballynakill, Co. Galway",24267.0
"069 Boyounagh, Co. Galway",25700.0
"070 Creggs, Co. Galway",31729.0
"071 Curraghmore, Co. Galway",27477.0
"072 Glennamaddy, Co. Galway",23269.0
"073 Island, Co. Galway",24839.0
"074 Kilcroan, Co. Galway",24892.0
"075 Kiltullagh, Co. Galway",26963.0
"076 Raheen, Co. Galway",24569.0
"077 Scregg, Co. Galway",19469.0
"078 Shankill, Co. Galway",21170.0
"079 Templetogher, Co. Galway",23451.0
"080 Toberroe, Co. Galway",26367.0
"081 Ardamullivan, Co. Galway",27259.0
"082 Ardrahan, Co. Galway",34556.0
"083 Ballycahalan, Co. Galway",25568.0
"084 Beagh, Co. Galway",27175.0
"085 Cahermore, Co. Galway",28678.0
"086 Cappard, Co. Galway",..
"087 Castletaylor, Co. Galway",33799.0
"088 Doorus, Co. Galway",32000.0
"089 Drumacoo, Co. Galway",35224.0
"090 Gort, Co. Galway",21201.0
"091 Kilbeacanty, Co. Galway",23303.0
"092 Killeely, Co. Galway",35952.0
"093 Killeenavarra, Co. Galway",35154.0
"094 Killinny, Co. Galway",23596.0
"095 Kiltartan, Co. Galway",30916.0
"096 Kilthomas, Co. Galway",..
"097 Kinvarra, Co. Galway",25450.0
"098 Rahasane, Co. Galway",37054.0
"099 Skehanagh, Co. Galway",31200.0
"100 Aille, Co. Galway",27140.0
"101 Athenry, Co. Galway",29816.0
"102 Ballynagar, Co. Galway",22425.0
"103 Bracklagh, Co. Galway",25883.0
"104 Bullaun, Co. Galway",32518.0
"105 Cappalusk, Co. Galway",24131.0
"106 Castleboy, Co. Galway",26496.0
"107 Cloonkeen, Co. Galway",29356.0
"108 Colmanstown, Co. Galway",28622.0
"109 Craughwell, Co. Galway",31796.0
"110 Derrylaur, Co. Galway",24713.0
"111 Drumkeary, Co. Galway",30507.0
"112 Graigabbey, Co. Galway",35921.0
"113 Grange, Co. Galway",25960.0
"114 Greethill, Co. Galway",36107.0
"115 Kilchreest, Co. Galway",24923.0
"116 Kilconickny, Co. Galway",32050.0
"117 Kilconierin, Co. Galway",36106.0
"118 Killimor, Co. Galway",30038.0
"119 Killogilleen, Co. Galway",35426.0
"120 Kilmeen, Co. Galway",28670.0
"121 Kilreekill, Co. Galway",31910.0
"122 Kilteskill, Co. Galway",31711.0
"123 Kiltullagh, Co. Galway",31984.0
"124 Lackalea, Co. Galway",33064.0
"125 Leitrim, Co. Galway",26805.0
"127 Loughrea Rural, Co. Galway",33867.0
"128 Loughrea Urban, Co. Galway",27044.0
"999 Marblehill / Loughatorick",21514.0
"130 Mountain, Co. Galway",22112.0
"131 Movode, Co. Galway",28822.0
"132 Raford, Co. Galway",32646.0
"133 Tiaquin, Co. Galway",33257.0
"134 Woodford, Co. Galway",18373.0
"135 Annagh, Co. Galway",27693.0
"136 Ballynakill, Co. Galway",26492.0
"137 Caltra, Co. Galway",24802.0
"138 Castleblakeney, Co. Galway",28415.0
"139 Castleffrench, Co. Galway",28120.0
"140 Clonbrock, Co. Galway",26820.0
"141 Cloonkeen, Co. Galway",34486.0
"142 Cooloo, Co. Galway",24495.0
"143 Derryglassaun, Co. Galway",27368.0
"144 Killeroran, Co. Galway",26606.0
"145 Killian, Co. Galway",29441.0
"146 Mount Bellew, Co. Galway",26404.0
"147 Mounthazel, Co. Galway",24645.0
"148 Taghboy, Co. Galway",33540.0
"149 Camas, Co. Galway",28034.0
"150 An Fhairche, Co. Galway",24616.0
"151 Conga, Co. Galway",32269.0
"152 An Crompán, Co. Galway",26414.0
"153 An Chorr, Co. Galway",27108.0
"154 Garmna, Co. Galway",19253.0
"155 Cill Chuimín, Co. Galway",27349.0
"156 Leitir Breacáin, Co. Galway",20480.0
"157 Letterfore, Co. Galway",25525.0
"158 Leitir Móir, Co. Galway",22756.0
"159 Oughterard, Co. Galway",23941.0
"160 An Ros, Co. Galway",..
"161 An Turlach, Co. Galway",20248.0
"162 Wormhole, Co. Galway",29878.0
"163 Abbeyville, Co. Galway",29272.0
"164 Ballyglass, Co. Galway",26083.0
"165 Coos, Co. Galway",..
"166 Derrew, Co. Galway",..
"167 Drummin, Co. Galway",22674.0
"168 Eyrecourt, Co. Galway",21973.0
"169 Killimor, Co. Galway",26041.0
"170 Kilmalinoge, Co. Galway",29313.0
"171 Kilquain, Co. Galway",26532.0
"172 Meelick, Co. Galway",25514.0
"173 Moat, Co. Galway",28544.0
"174 Pallas, Co. Galway",28777.0
"175 Portumna, Co. Galway",22628.0
"176 Tiranascragh, Co. Galway",29282.0
"177 Tynagh, Co. Galway",26521.0
"178 Abbey East, Co. Galway",24763.0
"179 Abbey West, Co. Galway",30638.0
"180 Addergoole, Co. Galway",23964.0
"181 Annaghdown, Co. Galway",29917.0
"182 Ballinderry, Co. Galway",29228.0
"183 Ballinduff, Co. Galway",33431.0
"184 Ballynapark, Co. Galway",32338.0
"185 Beaghmore, Co. Galway",27475.0
"186 Belclare, Co. Galway",27035.0
"187 Carrownagur, Co. Galway",27308.0
"188 Carrowrevagh, Co. Galway",29762.0
"189 Claretuam, Co. Galway",29717.0
"190 Clonbern, Co. Galway",22294.0
"191 Cloonkeen, Co. Galway",29849.0
"192 Cummer, Co. Galway",31182.0
"193 Donaghpatrick, Co. Galway",27919.0
"194 Doonbally, Co. Galway",31648.0
"195 Dunmore North, Co. Galway",25375.0
"196 Dunmore South, Co. Galway",21716.0
"197 Foxhall, Co. Galway",25433.0
"198 Headford, Co. Galway",30360.0
"199 Hillsbrook, Co. Galway",28842.0
"200 Kilbennan, Co. Galway",28855.0
"201 Kilcoona, Co. Galway",32488.0
"202 Killeany, Co. Galway",31425.0
"203 Killeen, Co. Galway",28421.0
"204 Killererin, Co. Galway",23756.0
"205 Killower, Co. Galway",31800.0
"206 Killursa, Co. Galway",27496.0
"207 Kilmoylan, Co. Galway",30528.0
"208 Kilshanvy, Co. Galway",23356.0
"209 Levally, Co. Galway",27677.0
"210 Milltown, Co. Galway",29125.0
"211 Monivea, Co. Galway",28803.0
"212 Moyne, Co. Galway",24398.0
"213 Ryehill, Co. Galway",27692.0
"214 Toberadosh, Co. Galway",18734.0
"215 Tuam Rural, Co. Galway",27637.0
"216 Tuam Urban, Co. Galway",25901.0
"001 Ballinamore, Co. Leitrim",26233.0
"002 Cloverhill, Co. Leitrim",26719.0
"003 Corrala, Co. Leitrim",19462.0
"004 Drumreilly North, Co. Leitrim",34844.0
"005 Drumreilly South, Co. Leitrim",..
"006 Garadice, Co. Leitrim",23660.0
"999 Greaghglass / Stralongford",22387.0
"008 Killygar, Co. Leitrim",..
"009 Newtowngore, Co. Leitrim",..
"010 Oughteragh, Co. Leitrim",..
"012 Aghacashel, Co. Leitrim",21086.0
"013 Annaduff, Co. Leitrim",31119.0
"014 Barnameenagh, Co. Leitrim",..
"015 Carrick-on-Shannon, Co. Leitrim",22999.0
"999 Drumreilly West / Drumreilly East",23808.0
"018 Drumshanbo, Co. Leitrim",21952.0
"019 Drumsna, Co. Leitrim",26725.0
"020 Gortnagullion, Co. Leitrim",33996.0
"021 Gowel, Co. Leitrim",32645.0
"022 Keshcarrigan, Co. Leitrim",26213.0
"023 Kiltubbrid, Co. Leitrim",..
"024 Leitrim, Co. Leitrim",27499.0
"025 Moher, Co. Leitrim",20081.0
"026 Yugan, Co. Leitrim",17681.0
"999 Aghalateeve / Aghanlish",17617.0
"999 Aghavoghill / Melvin",..
"030 Gubacreeny, Co. Leitrim",25249.0
"031 Kinlough, Co. Leitrim",21525.0
"033 Tullaghan, Co. Leitrim",25468.0
"035 Ballaghameehan, Co. Leitrim",30249.0
"036 Belhavel, Co. Leitrim",..
"037 Cloonclare, Co. Leitrim",..
"038 Cloonlogher, Co. Leitrim",29130.0
"039 Drumahaire, Co. Leitrim",30909.0
"040 Drumkeeran, Co. Leitrim",27985.0
"999 Garvagh / Arigna",..
"042 Glenade, Co. Leitrim",..
"043 Glenaniff, Co. Leitrim",..
"044 Glenboy, Co. Leitrim",33547.0
"045 Glencar, Co. Leitrim",..
"046 Glenfarn, Co. Leitrim",..
"047 Killanummery, Co. Leitrim",31251.0
"048 Killarga, Co. Leitrim",..
"049 Kiltyclogher, Co. Leitrim",..
"050 Lurganboy, Co. Leitrim",30681.0
"051 Mahanagh, Co. Leitrim",30558.0
"052 Manorhamilton, Co. Leitrim",29660.0
"053 Munakill, Co. Leitrim",26574.0
"054 Sramore, Co. Leitrim",34813.0
"055 St. Patrick's, Co. Leitrim",..
"056 Aghavas, Co. Leitrim",23316.0
"057 Beihy, Co. Leitrim",22971.0
"058 Breandrum, Co. Leitrim",23015.0
"059 Bunnybeg, Co. Leitrim",20044.0
"060 Carrigallen East, Co. Leitrim",..
"061 Carrigallen West, Co. Leitrim",19678.0
"062 Cashel, Co. Leitrim",..
"063 Castlefore, Co. Leitrim",34588.0
"064 Cattan, Co. Leitrim",29586.0
"065 Cloone, Co. Leitrim",27605.0
"066 Corriga, Co. Leitrim",23035.0
"067 Drumard, Co. Leitrim",27692.0
"068 Drumdoo, Co. Leitrim",23892.0
"069 Drumod, Co. Leitrim",27285.0
"070 Fenagh, Co. Leitrim",29823.0
"071 Gortermone, Co. Leitrim",21671.0
"072 Keeldra, Co. Leitrim",24904.0
"073 Lisgillock, Co. Leitrim",..
"074 Mohill, Co. Leitrim",22303.0
"075 Rinn, Co. Leitrim",24017.0
"076 Riverstown, Co. Leitrim",24042.0
"077 Roosky, Co. Leitrim",26520.0
"078 Rowan, Co. Leitrim",..
"001 Ardnaree South Urban, Co. Mayo",20590.0
"002 Ballina Urban, Co. Mayo",23796.0
"003 Castlebar Urban, Co. Mayo",24692.0
"004 Westport Urban, Co. Mayo",24440.0
"005 Ardagh, Co. Mayo",26812.0
"006 Ardnaree North (Part Urban), Co. Mayo",35274.0
"007 Ardnaree South Rural (Part Urban), Co. Mayo",30752.0
"008 Attymass East, Co. Mayo",26099.0
"009 Attymass West, Co. Mayo",..
"010 Ballina Rural (Part Urban), Co. Mayo",26839.0
"011 Ballycastle, Co. Mayo",21464.0
"012 Ballysakeery, Co. Mayo",27277.0
"013 Béal Deirg Mór, Co. Mayo",17320.0
"014 Bunaveela, Co. Mayo",..
"015 Carrowmore, Co. Mayo",31334.0
"016 Crossmolina North, Co. Mayo",27228.0
"017 Crossmolina South, Co. Mayo",29904.0
"018 Deel, Co. Mayo",27558.0
"019 Derry, Co. Mayo",15168.0
"020 Fortland, Co. Mayo",36604.0
"021 Kilfian East, Co. Mayo",..
"022 Kilfian South, Co. Mayo",24134.0
"023 Kilfian West, Co. Mayo",..
"024 Kilgarvan, Co. Mayo",26140.0
"025 Killala, Co. Mayo",26764.0
"026 Lackan North, Co. Mayo",22288.0
"027 Lackan South, Co. Mayo",29312.0
"028 Letterbrick, Co. Mayo",..
"029 Mount Falcon, Co. Mayo",27602.0
"030 Rathoma, Co. Mayo",30464.0
"031 Sallymount, Co. Mayo",23353.0
"032 Sraheen, Co. Mayo",27716.0
"033 Baile an Chalaidh, Co. Mayo",31477.0
"034 Ballinrobe, Co. Mayo",23588.0
"035 Baile Óbha, Co. Mayo",29619.0
"036 Burriscarra, Co. Mayo",32257.0
"037 An Cheapaigh Dhuibh, Co. Mayo",29912.0
"038 Cong, Co. Mayo",25045.0
"039 Coonard, Co. Mayo",31800.0
"040 Dalgan, Co. Mayo",25783.0
"041 Hollymount, Co. Mayo",24353.0
"042 Houndswood, Co. Mayo",24315.0
"043 Kilcommon, Co. Mayo",23934.0
"044 Kilmaine, Co. Mayo",22796.0
"045 Neale, Co. Mayo",25358.0
"046 Newbrook, Co. Mayo",32118.0
"047 Abhainn Bhrain, Co. Mayo",..
"048 Partraí, Co. Mayo",36487.0
"049 Roslee, Co. Mayo",28832.0
"050 Shrule, Co. Mayo",28655.0
"051 An Geata Mór Thuaidh, Co. Mayo",24716.0
"052 An Geata Mór Theas, Co. Mayo",26748.0
"053 Bangor, Co. Mayo",22362.0
"054 Barr Rúscaí, Co. Mayo",..
"055 Béal an Mhuirthead, Co. Mayo",22128.0
"056 Gleann na Muaidhe, Co. Mayo",..
"057 Gleann Chaisil, Co. Mayo",20672.0
"999 Glenco / Sheskin",..
"059 Guala Mhór, Co. Mayo",..
"060 Cnoc an Daimh, Co. Mayo",..
"061 Cnoc na Lobhar, Co. Mayo",20058.0
"062 Moing na Bó, Co. Mayo",..
"063 Na Monga, Co. Mayo",..
"064 Cnoc na Ráithe, Co. Mayo",15396.0
"066 Addergoole, Co. Mayo",31759.0
"067 Balla, Co. Mayo",28692.0
"068 Ballinafad, Co. Mayo",31456.0
"069 Ballyhean, Co. Mayo",33654.0
"070 Ballynagoraher, Co. Mayo",32199.0
"071 Bellavary, Co. Mayo",33800.0
"072 Breaghwy, Co. Mayo",34612.0
"073 Burren, Co. Mayo",..
"074 Castlebar Rural (Part Urban), Co. Mayo",31172.0
"075 Clogher, Co. Mayo",28199.0
"076 Cloonkeen, Co. Mayo",32176.0
"077 Croaghmoyle, Co. Mayo",..
"078 Killavally, Co. Mayo",35609.0
"079 Manulla, Co. Mayo",29709.0
"080 Pontoon, Co. Mayo",31805.0
"081 Strade, Co. Mayo",32384.0
"082 Tamhnaigh na Graí, Co. Mayo",27194.0
"083 Turlough, Co. Mayo",35967.0
"084 Ballindine, Co. Mayo",25926.0
"085 Ballyhaunis, Co. Mayo",21828.0
"086 Ballyhowly, Co. Mayo",26000.0
"087 Bekan, Co. Mayo",22465.0
"088 Caraun, Co. Mayo",31414.0
"089 Claremorris, Co. Mayo",23538.0
"090 Cloghermore, Co. Mayo",..
"091 Course, Co. Mayo",21443.0
"092 Crossboyne, Co. Mayo",28455.0
"093 Culnacleha, Co. Mayo",25110.0
"094 Garrymore, Co. Mayo",24129.0
"095 Kilcolman, Co. Mayo",26530.0
"096 Kilvine, Co. Mayo",25205.0
"097 Knock North, Co. Mayo",22456.0
"098 Knock South, Co. Mayo",24202.0
"099 Loughanboy, Co. Mayo",..
"100 Mayo, Co. Mayo",26391.0
"101 Murneen, Co. Mayo",23706.0
"102 Tagheen, Co. Mayo",..
"103 Aghamore, Co. Mayo",24924.0
"104 Ballinamore, Co. Mayo",29900.0
"105 Bohola, Co. Mayo",..
"106 Brackloon, Co. Mayo",24995.0
"107 Callow, Co. Mayo",25480.0
"108 Cloonmore, Co. Mayo",20555.0
"109 Coolnaha, Co. Mayo",28253.0
"110 Cuildoo, Co. Mayo",27791.0
"111 Doocastle, Co. Mayo",20998.0
"112 Kilbeagh, Co. Mayo",26234.0
"113 Kilkelly, Co. Mayo",25446.0
"114 Killedan, Co. Mayo",29757.0
"115 Kilmovee, Co. Mayo",22517.0
"116 Kiltamagh, Co. Mayo",25652.0
"117 Meelick, Co. Mayo",31494.0
"118 Sonnagh, Co. Mayo",22747.0
"119 Swineford, Co. Mayo",28180.0
"120 Toocananagh, Co. Mayo",34972.0
"121 Toomore, Co. Mayo",30000.0
"122 Tumgesh, Co. Mayo",34336.0
"123 Urlaur, Co. Mayo",24301.0
"124 Acaill, Co. Mayo",19441.0
"125 Aghagower North, Co. Mayo",31695.0
"126 Aghagower South, Co. Mayo",..
"127 Aillemore, Co. Mayo",19846.0
"128 Ballycroy North, Co. Mayo",12460.0
"129 Ballycroy South, Co. Mayo",17844.0
"131 Clare Island, Co. Mayo",20608.0
"132 Clogher, Co. Mayo",29554.0
"133 An Corrán, Co. Mayo",17449.0
"134 Croaghpatrick, Co. Mayo",27857.0
"135 Derryloughan, Co. Mayo",29675.0
"136 Dumha Éige, Co. Mayo",21198.0
"137 Drummin, Co. Mayo",..
"138 Emlagh, Co. Mayo",22069.0
"139 Erriff, Co. Mayo",..
"140 Glenhest, Co. Mayo",27696.0
"141 Islandeady, Co. Mayo",32529.0
"142 Kilgeever, Co. Mayo",..
"143 Kilmaclasser, Co. Mayo",25848.0
"144 Kilmeena (Part Urban), Co. Mayo",32735.0
"145 Kilsallagh, Co. Mayo",25765.0
"146 Knappagh, Co. Mayo",27513.0
"147 Louisburgh, Co. Mayo",25072.0
"148 Newport East, Co. Mayo",28201.0
"149 Newport West, Co. Mayo",21509.0
"999 Owennadornaun / Bundorragha",22215.0
"151 Slievemahanagh, Co. Mayo",26475.0
"152 Slievemore, Co. Mayo",18127.0
"153 Srahmore, Co. Mayo",..
"154 Westport Rural, Co. Mayo",33200.0
"001 Athlone West Rural, Co. Roscommon",27653.0
"002 Ballydangan, Co. Roscommon",32147.0
"003 Ballynamona, Co. Roscommon",33260.0
"004 Caltragh, Co. Roscommon",35696.0
"005 Carnagh, Co. Roscommon",31847.0
"006 Carrowreagh, Co. Roscommon",29173.0
"007 Castlesampson, Co. Roscommon",30624.0
"008 Cloonburren, Co. Roscommon",30970.0
"009 Cloonown, Co. Roscommon",30741.0
"010 Crannagh, Co. Roscommon",35231.0
"011 Creagh, Co. Roscommon",32780.0
"012 Culliagh, Co. Roscommon",30775.0
"013 Drumlosh, Co. Roscommon",27169.0
"014 Dysart, Co. Roscommon",29663.0
"015 Kilcar, Co. Roscommon",31032.0
"016 Kiltoom, Co. Roscommon",35042.0
"017 Lecarrow, Co. Roscommon",32922.0
"018 Moore, Co. Roscommon",31482.0
"019 Rockhill, Co. Roscommon",31088.0
"020 Taghboy, Co. Roscommon",24649.0
"021 Taghmaconnell, Co. Roscommon",39072.0
"022 Thomastown, Co. Roscommon",31320.0
"023 Turrock, Co. Roscommon",28878.0
"024 Aghafin, Co. Roscommon",..
"026 Aughrim East, Co. Roscommon",27361.0
"027 Aughrim West, Co. Roscommon",..
"028 Ballyfarnan, Co. Roscommon",25896.0
"029 Ballyfermoyle, Co. Roscommon",19864.0
"030 Boyle Rural, Co. Roscommon",27363.0
"031 Boyle Urban, Co. Roscommon",23342.0
"032 Breedoge, Co. Roscommon",25436.0
"033 Cloonteen, Co. Roscommon",30258.0
"034 Creeve, Co. Roscommon",..
"035 Croghan, Co. Roscommon",31568.0
"036 Crossna, Co. Roscommon",30074.0
"037 Danesfort, Co. Roscommon",29640.0
"038 Estersnow, Co. Roscommon",..
"039 Keadew, Co. Roscommon",24606.0
"040 Kilbryan, Co. Roscommon",24458.0
"041 Kilcolagh, Co. Roscommon",..
"042 Killukin, Co. Roscommon",27496.0
"043 Killummod, Co. Roscommon",..
"044 Kilmacumsy, Co. Roscommon",30545.0
"045 Kilmore, Co. Roscommon",27779.0
"999 Lisgarve / Mantua",..
"999 Lough Allen / Altagowlan",26760.0
"049 Oakport, Co. Roscommon",25668.0
"050 Rockingham, Co. Roscommon",25514.0
"051 Rushfield, Co. Roscommon",25601.0
"052 Tivannagh, Co. Roscommon",25337.0
"053 Tumna North, Co. Roscommon",..
"054 Tumna South, Co. Roscommon",28014.0
"055 Artagh North, Co. Roscommon",22456.0
"056 Artagh South, Co. Roscommon",22555.0
"057 Ballaghaderreen, Co. Roscommon",21361.0
"058 Ballinlough, Co. Roscommon",25073.0
"059 Ballintober, Co. Roscommon",30844.0
"060 Baslick, Co. Roscommon",..
"061 Bellanagare, Co. Roscommon",24298.0
"062 Buckill, Co. Roscommon",30619.0
"063 Carrowduff, Co. Roscommon",23708.0
"064 Castleplunket, Co. Roscommon",23195.0
"065 Castlereagh, Co. Roscommon",24317.0
"066 Castleteheen, Co. Roscommon",27707.0
"067 Cloonfower, Co. Roscommon",25622.0
"068 Coolougher, Co. Roscommon",26389.0
"069 Edmondstown, Co. Roscommon",17827.0
"070 Fairymount, Co. Roscommon",27436.0
"071 Frenchpark, Co. Roscommon",22813.0
"072 Kiltullagh, Co. Roscommon",23295.0
"073 Loughglinn, Co. Roscommon",25593.0
"074 Annaghmore, Co. Roscommon",26070.0
"075 Athleague East, Co. Roscommon",27655.0
"076 Athleague West, Co. Roscommon",25039.0
"077 Ballygarden, Co. Roscommon",33413.0
"078 Bumlin, Co. Roscommon",26797.0
"079 Cams, Co. Roscommon",30335.0
"080 Cloonfinlough, Co. Roscommon",..
"081 Cloontuskert, Co. Roscommon",27815.0
"082 Cloonygormican, Co. Roscommon",26324.0
"083 Cloonyquin, Co. Roscommon",28080.0
"084 Creeve, Co. Roscommon",25000.0
"085 Cregga, Co. Roscommon",..
"086 Drumdaff, Co. Roscommon",31957.0
"087 Dunamon, Co. Roscommon",30472.0
"088 Elia, Co. Roscommon",..
"089 Elphin, Co. Roscommon",23351.0
"090 Fuerty, Co. Roscommon",30760.0
"091 Kilbride North, Co. Roscommon",25896.0
"092 Kilbride South, Co. Roscommon",28221.0
"093 Kilgefin, Co. Roscommon",26889.0
"094 Kilglass North, Co. Roscommon",26847.0
"095 Kilglass South, Co. Roscommon",29636.0
"096 Killavackan, Co. Roscommon",24316.0
"097 Killukin, Co. Roscommon",24768.0
"098 Kilteevan, Co. Roscommon",30476.0
"099 Lackan, Co. Roscommon",30290.0
"100 Lismaha, Co. Roscommon",29108.0
"101 Lissonuffy, Co. Roscommon",..
"102 Mote, Co. Roscommon",31354.0
"103 Ogulla, Co. Roscommon",28217.0
"104 Roosky, Co. Roscommon",24424.0
"105 Roscommon Rural, Co. Roscommon",27825.0
"106 Roscommon Urban, Co. Roscommon",24259.0
"107 Rosmoylan, Co. Roscommon",25112.0
"108 Rossmore, Co. Roscommon",..
"109 Scregg, Co. Roscommon",35901.0
"110 Strokestown, Co. Roscommon",25030.0
"111 Termonbarry, Co. Roscommon",31719.0
"112 Tulsk, Co. Roscommon",26000.0
"001 Sligo East, Co. Sligo",25444.0
"002 Sligo North, Co. Sligo",22140.0
"003 Sligo West, Co. Sligo",27674.0
"004 Aghanagh, Co. Sligo",35100.0
"005 Ballynashee, Co. Sligo",34099.0
"006 Coolavin, Co. Sligo",20000.0
"007 Cuilmore, Co. Sligo",23284.0
"008 Drumrat, Co. Sligo",32807.0
"009 Kilfree, Co. Sligo",22459.0
"010 Killadoon, Co. Sligo",25661.0
"011 Killaraght, Co. Sligo",18066.0
"012 Kilmactranny, Co. Sligo",33406.0
"013 Kilshalvy, Co. Sligo",26770.0
"014 Shancough, Co. Sligo",..
"015 Templevanny, Co. Sligo",28701.0
"016 Toomour, Co. Sligo",22097.0
"017 Aughris, Co. Sligo",27748.0
"018 Buncrowey, Co. Sligo",22487.0
"019 Castleconor East, Co. Sligo",..
"020 Castleconor West, Co. Sligo",30423.0
"021 Dromard East, Co. Sligo",32057.0
"022 Dromard West, Co. Sligo",31465.0
"023 Dromore, Co. Sligo",21962.0
"024 Easky East, Co. Sligo",21461.0
"025 Easky West, Co. Sligo",24092.0
"026 Kilglass, Co. Sligo",23893.0
"028 Rathmacurkey, Co. Sligo",24236.0
"029 Skreen, Co. Sligo",..
"030 Templeboy North, Co. Sligo",24326.0
"999 Templeboy South / Mullagheruse",18519.0
"032 Toberpatrick East, Co. Sligo",28800.0
"033 Toberpatrick West, Co. Sligo",33401.0
"034 Ballintogher East, Co. Sligo",31902.0
"035 Ballintogher West, Co. Sligo",30789.0
"036 Ballymote, Co. Sligo",28463.0
"037 Ballynakill, Co. Sligo",29326.0
"038 Ballysadare East, Co. Sligo",31955.0
"039 Ballysadare West, Co. Sligo",31567.0
"040 Bricklieve, Co. Sligo",..
"041 Calry, Co. Sligo",34787.0
"042 Carney, Co. Sligo",33065.0
"043 Carrickbanagher, Co. Sligo",32680.0
"044 Cliffony North, Co. Sligo",31818.0
"045 Cliffony South, Co. Sligo",30738.0
"046 Collooney, Co. Sligo",30056.0
"047 Drumcliff East, Co. Sligo",40140.0
"048 Drumcliff West, Co. Sligo",39672.0
"049 Drumcolumb, Co. Sligo",..
"050 Drumfin, Co. Sligo",..
"051 Glencar, Co. Sligo",..
"052 Kilmacowen, Co. Sligo",34166.0
"053 Knockaree, Co. Sligo",33954.0
"054 Lakeview, Co. Sligo",31244.0
"055 Lisconny, Co. Sligo",..
"056 Lissadill East, Co. Sligo",35034.0
"057 Lissadill North, Co. Sligo",32769.0
"058 Lissadill West, Co. Sligo",29197.0
"059 Riverstown, Co. Sligo",31241.0
"060 Rossinver East, Co. Sligo",..
"061 Rossinver West, Co. Sligo",..
"062 Achonry East, Co. Sligo",20002.0
"063 Achonry West, Co. Sligo",26788.0
"064 Aclare, Co. Sligo",22112.0
"065 Annagh, Co. Sligo",..
"066 Banada, Co. Sligo",26020.0
"999 Branchfield / Carrownaskeagh",..
"068 Breencorragh, Co. Sligo",..
"070 Cartron, Co. Sligo",31560.0
"072 Cloonoghill, Co. Sligo",30430.0
"073 Coolaney, Co. Sligo",31676.0
"074 Glendarragh, Co. Sligo",19587.0
"075 Kilmacteige, Co. Sligo",18916.0
"076 Kilturra, Co. Sligo",27806.0
"077 Leitrim, Co. Sligo",35594.0
"999 Loughill / Cloonacool",21869.0
"079 Owenmore, Co. Sligo",..
"080 Streamstown, Co. Sligo",34120.0
"081 Temple, Co. Sligo",29274.0
"082 Tobercurry, Co. Sligo",25000.0
"001 Cavan Urban, Co. Cavan",21122.0
